1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3
1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,4
0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1
2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3
1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1
1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,3
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3
1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,3
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,3
2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3
1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,3
2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3
2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,3
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4
2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3
1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1
1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,3
1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1
1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,3
1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3
1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,3
1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,3
0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,3
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,3
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
