30,8,0,-15,-15,1
30,10,20,0,-15,1
60,10,0,-55,-15,3
60,8,0,-45,-15,3
30,10,0,-25,-15,1
30,8,30,-30,-15,3
10,8,30,-25,-15,1
30,10,20,-40,-15,1
30,8,30,0,-15,3
30,8,0,-45,-15,1
10,10,10,-55,-15,1
30,8,0,0,-15,1
30,10,50,0,-15,4
30,10,20,-55,-15,1
30,8,0,-30,-15,1
30,8,0,-70,-15,1
30,10,0,-55,-15,1
10,10,20,-45,-15,1
30,10,0,-70,-15,1
30,10,0,0,-15,1
30,10,0,-55,-15,1
30,8,0,-55,-15,1
30,8,0,-70,-15,1
60,10,0,0,-15,3
30,8,50,-55,-15,3
30,8,30,-25,-15,3
10,8,0,0,-15,1
30,8,0,-55,-15,1
30,10,0,-55,-15,1
30,10,0,-55,-15,1
30,8,30,-55,-15,3
30,8,0,-55,-15,1
30,8,30,-15,-15,3
30,8,0,-30,-15,1
30,10,0,-85,-15,1
30,8,0,-25,-15,1
30,8,30,-40,-15,3
10,8,30,-70,-15,1
30,10,0,-55,-15,1
30,8,0,0,-15,1
30,8,30,-55,-15,3
30,10,10,-55,-15,1
30,8,0,-30,-15,1
30,10,0,-55,30,1
30,10,0,0,-15,1
30,10,0,-55,-15,1
10,10,40,-40,-15,3
30,8,0,-70,-15,1
30,8,0,-55,-15,1
30,8,0,-30,-15,1
30,8,0,-55,-15,1
30,8,0,-30,-15,1
30,8,30,-55,-15,3
30,8,0,-55,-15,1
30,10,0,-45,-15,1
60,10,0,-70,-15,3
40,8,30,-40,-15,3
30,10,30,-70,-15,3
30,8,0,-15,-15,1
30,8,0,-40,-15,1
30,10,0,-15,-15,1
30,8,30,-55,-15,3
30,10,0,-55,-15,1
30,10,0,-40,-15,1
10,8,30,-40,-15,1
30,8,0,-70,-15,1
30,10,30,0,-15,4
30,10,0,-45,-15,1
30,8,0,-70,-15,1
30,8,0,-30,-15,1
30,8,0,-55,-15,1
30,8,40,-40,-15,3
30,10,30,-25,-15,3
30,10,0,-55,-15,1
30,8,0,-30,-15,1
30,8,30,-55,-15,3
30,10,0,-70,-15,1
30,10,0,-15,-15,1
10,8,30,0,-15,1
40,8,0,-55,-15,1
30,10,40,-55,-15,3
30,8,0,0,-15,1
30,8,0,-55,-15,1
30,10,0,-85,-15,1
10,10,20,-45,-15,1
30,8,0,-30,-15,1
30,10,0,-55,-15,1
30,8,0,-55,-15,1
30,10,0,-30,-15,1
30,10,10,-85,-15,1
30,10,0,-55,-15,1
10,8,10,-55,-15,1
30,8,10,-40,-15,1
30,10,10,0,-15,1
30,8,0,-55,-15,1
30,10,0,-85,-15,1
30,10,0,-25,-15,1
30,8,0,-30,-15,1
30,10,30,-55,-15,3
10,8,10,-55,-15,1
30,8,0,-30,-15,1
10,10,30,-70,-15,1
30,8,10,0,-15,1
30,8,30,-70,-15,3
30,10,0,-55,-15,1
40,10,0,-25,-15,1
30,10,0,-55,-15,1
30,10,40,0,-15,4
30,8,0,-55,-15,1
30,10,30,-30,-15,3
30,10,0,-55,-15,1
30,8,0,-45,-15,1
30,10,0,-55,-15,1
30,10,0,-40,-15,1
0,10,15,-70,-15,1
30,8,0,-45,-15,1
0,10,0,-45,-15,1
30,8,30,-55,-15,3
30,10,0,-55,-15,1
30,10,0,-55,-15,1
30,8,0,-30,-15,1
30,8,0,0,-15,1
30,8,0,-45,-15,1
30,8,0,-70,-15,1
30,8,0,-55,-15,1
0,8,0,0,-15,1
40,10,30,-30,-15,3
30,8,0,-45,-15,1
30,10,0,-55,-15,1
30,8,0,-55,-15,1
30,8,0,-55,-15,1
30,10,0,-45,-15,1
30,8,0,-15,-15,1
30,8,0,-55,-15,1
30,10,0,-25,-15,1
30,8,0,-45,-15,1
30,8,0,-40,-15,1
10,8,30,-15,-15,1
30,8,30,0,-15,3
30,10,0,-70,-15,1
30,10,0,-70,-15,1
40,10,45,-25,-15,3
30,10,0,-25,-15,1
0,8,0,-55,-15,1
30,8,0,-55,-15,1
30,10,20,-45,-15,1
30,10,0,-55,-15,1
30,10,0,0,-15,1
30,10,0,-45,-15,1
10,10,30,-55,-15,1
30,10,0,-40,-15,1
30,10,30,-30,-15,3
30,8,30,-55,-15,3
30,10,0,-70,-15,1
30,8,0,-40,-15,1
40,8,10,-30,-15,1
30,10,0,-70,-15,1
30,10,0,-30,-15,1
30,10,0,-55,-15,1
30,8,0,-30,-15,1
30,8,0,-30,-15,1
30,10,0,-30,-15,1
30,10,0,-30,-15,1
30,8,0,-70,-15,1
30,10,0,-55,-15,1
30,8,0,-45,-15,1
30,10,0,-30,-15,1
30,8,0,0,-15,1
30,10,0,-55,-15,1
30,10,0,-55,-15,1
30,8,0,-55,-15,1
30,8,0,-30,-15,1
30,8,30,-45,-15,3
10,10,30,-45,-15,1
30,10,0,-25,-15,1
30,8,0,-70,-15,1
30,8,0,0,-15,1
30,10,0,0,-15,1
30,10,0,-30,-15,1
30,10,30,-40,-15,3
30,8,30,-45,-15,0
30,10,0,-55,-15,1
30,10,0,-55,-15,1
30,8,30,-55,-15,3
30,10,0,-30,-15,1
30,8,40,-25,-15,3
30,8,0,-25,-15,1
30,10,0,-70,-15,1
30,8,30,-30,-15,3
30,10,30,-55,-15,3
30,8,0,-70,-15,1
10,10,30,-55,-15,1
0,8,0,-30,-15,1
30,10,0,-55,-15,1
30,10,0,-30,-15,1
30,10,0,-55,-15,1
30,8,40,-30,-15,3
30,10,0,-25,-15,1
30,10,0,-55,-15,1
30,8,0,-30,-15,1
30,8,40,-40,-15,3
30,8,0,-55,-15,1
30,10,0,-55,-15,1
30,10,0,-55,-15,1
30,10,0,-30,-15,1
10,10,30,-45,-15,1
30,10,0,-55,-15,1
30,8,0,-30,-15,1
30,8,30,-55,-15,3
30,10,0,-30,-15,1
30,8,0,-45,-15,1
30,10,0,-55,-15,1
10,10,30,0,-15,1
30,8,0,-40,-15,1
30,8,0,-70,-15,1
30,10,0,-55,-15,1
30,10,0,-70,-15,1
30,10,30,-70,-15,3
30,10,0,-25,-15,1
30,10,0,0,-15,1
90,10,0,-70,-15,3
30,10,0,-55,-15,1
30,8,30,-45,-15,3
30,10,50,-30,-15,3
30,10,40,0,-15,4
30,8,0,-85,-15,1
30,10,30,-55,-15,3
60,10,0,-70,-15,3
30,10,30,0,-15,4
