30,8,0,-15,-15,12
30,10,20,0,-15,30
60,10,0,-55,-15,22
60,8,0,-45,-15,36
30,10,0,-25,-15,6
30,8,30,-30,-15,36
10,8,30,-25,-15,36
30,10,20,-40,-15,18
30,8,30,0,-15,24
30,8,0,-45,-15,12
10,10,10,-55,-15,7
30,8,0,0,-15,10
30,10,50,0,-15,40
30,10,20,-55,-15,12
30,8,0,-30,-15,7
30,8,0,-70,-15,15
30,10,0,-55,-15,9
10,10,20,-45,-15,10
30,10,0,-70,-15,18
30,10,0,0,-15,12
30,10,0,-55,-15,6
30,8,0,-55,-15,14
30,8,0,-70,-15,4
60,10,0,0,-15,30
30,8,50,-55,-15,36
30,8,30,-25,-15,36
10,8,0,0,-15,13
30,8,0,-55,-15,12
30,10,0,-55,-15,10
30,10,0,-55,-15,12
30,8,30,-55,-15,36
30,8,0,-55,-15,12
30,8,30,-15,-15,36
30,8,0,-30,-15,12
30,10,0,-85,-15,12
30,8,0,-25,-15,9
30,8,30,-40,-15,36
10,8,30,-70,-15,12
30,10,0,-55,-15,10
30,8,0,0,-15,6
30,8,30,-55,-15,48
30,10,10,-55,-15,12
30,8,0,-30,-15,8
30,10,0,-55,30,12
30,10,0,0,-15,12
30,10,0,-55,-15,24
10,10,40,-40,-15,17
30,8,0,-70,-15,12
30,8,0,-55,-15,12
30,8,0,-30,-15,10
30,8,0,-55,-15,8
30,8,0,-30,-15,4
30,8,30,-55,-15,36
30,8,0,-55,-15,6
30,10,0,-45,-15,12
60,10,0,-70,-15,36
40,8,30,-40,-15,36
30,10,30,-70,-15,36
30,8,0,-15,-15,12
30,8,0,-40,-15,10
30,10,0,-15,-15,12
30,8,30,-55,-15,24
30,10,0,-55,-15,6
30,10,0,-40,-15,18
10,8,30,-40,-15,36
30,8,0,-70,-15,9
30,10,30,0,-15,42
30,10,0,-45,-15,18
30,8,0,-70,-15,6
30,8,0,-30,-15,8
30,8,0,-55,-15,2
30,8,40,-40,-15,36
30,10,30,-25,-15,36
30,10,0,-55,-15,9
30,8,0,-30,-15,6
30,8,30,-55,-15,32
30,10,0,-70,-15,12
30,10,0,-15,-15,12
10,8,30,0,-15,12
40,8,0,-55,-15,9
30,10,40,-55,-15,24
30,8,0,0,-15,24
30,8,0,-55,-15,12
30,10,0,-85,-15,8
10,10,20,-45,-15,12
30,8,0,-30,-15,12
30,10,0,-55,-15,18
30,8,0,-55,-15,12
30,10,0,-30,-15,10
30,10,10,-85,-15,10
30,10,0,-55,-15,12
10,8,10,-55,-15,24
30,8,10,-40,-15,12
30,10,10,0,-15,21
30,8,0,-55,-15,12
30,10,0,-85,-15,12
30,10,0,-25,-15,12
30,8,0,-30,-15,12
30,10,30,-55,-15,18
10,8,10,-55,-15,12
30,8,0,-30,-15,7
10,10,30,-70,-15,7
30,8,10,0,-15,14
30,8,30,-70,-15,36
30,10,0,-55,-15,12
40,10,0,-25,-15,12
30,10,0,-55,-15,6
30,10,40,0,-15,60
30,8,0,-55,-15,12
30,10,30,-30,-15,36
30,10,0,-55,-15,12
30,8,0,-45,-15,12
30,10,0,-55,-15,2
30,10,0,-40,-15,10
0,10,15,-70,-15,12
30,8,0,-45,-15,12
0,10,0,-45,-15,8
30,8,30,-55,-15,24
30,10,0,-55,-15,12
30,10,0,-55,-15,19
30,8,0,-30,-15,12
30,8,0,0,-15,12
30,8,0,-45,-15,12
30,8,0,-70,-15,9
30,8,0,-55,-15,6
0,8,0,0,-15,12
40,10,30,-30,-15,36
30,8,0,-45,-15,16
30,10,0,-55,-15,12
30,8,0,-55,-15,7
30,8,0,-55,-15,0
30,10,0,-45,-15,16
30,8,0,-15,-15,9
30,8,0,-55,-15,10
30,10,0,-25,-15,18
30,8,0,-45,-15,19
30,8,0,-40,-15,10
10,8,30,-15,-15,12
30,8,30,0,-15,48
30,10,0,-70,-15,10
30,10,0,-70,-15,6
40,10,45,-25,-15,36
30,10,0,-25,-15,18
0,8,0,-55,-15,6
30,8,0,-55,-15,8
30,10,20,-45,-15,16
30,10,0,-55,-15,6
30,10,0,0,-15,8
30,10,0,-45,-15,12
10,10,30,-55,-15,48
30,10,0,-40,-15,12
30,10,30,-30,-15,36
30,8,30,-55,-15,36
30,10,0,-70,-15,12
30,8,0,-40,-15,12
40,8,10,-30,-15,12
30,10,0,-70,-15,18
30,10,0,-30,-15,7
30,10,0,-55,-15,12
30,8,0,-30,-15,12
30,8,0,-30,-15,10
30,10,0,-30,-15,14
30,10,0,-30,-15,17
30,8,0,-70,-15,8
30,10,0,-55,-15,18
30,8,0,-45,-15,12
30,10,0,-30,-15,12
30,8,0,0,-15,18
30,10,0,-55,-15,9
30,10,0,-55,-15,12
30,8,0,-55,-15,12
30,8,0,-30,-15,12
30,8,30,-45,-15,36
10,10,30,-45,-15,24
30,10,0,-25,-15,14
30,8,0,-70,-15,12
30,8,0,0,-15,12
30,10,0,0,-15,10
30,10,0,-30,-15,18
30,10,30,-40,-15,36
30,8,30,-45,-15,0
30,10,0,-55,-15,24
30,10,0,-55,-15,12
30,8,30,-55,-15,12
30,10,0,-30,-15,18
30,8,40,-25,-15,36
30,8,0,-25,-15,24
30,10,0,-70,-15,14
30,8,30,-30,-15,36
30,10,30,-55,-15,10
30,8,0,-70,-15,8
10,10,30,-55,-15,6
0,8,0,-30,-15,36
30,10,0,-55,-15,15
30,10,0,-30,-15,14
30,10,0,-55,-15,12
30,8,40,-30,-15,33
30,10,0,-25,-15,10
30,10,0,-55,-15,14
30,8,0,-30,-15,14
30,8,40,-40,-15,36
30,8,0,-55,-15,9
30,10,0,-55,-15,11
30,10,0,-55,-15,12
30,10,0,-30,-15,16
10,10,30,-45,-15,0
30,10,0,-55,-15,10
30,8,0,-30,-15,8
30,8,30,-55,-15,36
30,10,0,-30,-15,8
30,8,0,-45,-15,6
30,10,0,-55,-15,8
10,10,30,0,-15,15
30,8,0,-40,-15,24
30,8,0,-70,-15,8
30,10,0,-55,-15,36
30,10,0,-70,-15,12
30,10,30,-70,-15,36
30,10,0,-25,-15,11
30,10,0,0,-15,12
90,10,0,-70,-15,36
30,10,0,-55,-15,5
30,8,30,-45,-15,38
30,10,50,-30,-15,36
30,10,40,0,-15,54
30,8,0,-85,-15,12
30,10,30,-55,-15,36
60,10,0,-70,-15,30
30,10,30,0,-15,36
100,8,0,-70,-15,15
30,10,0,-30,-15,12
10,10,30,-40,-15,38
30,10,30,-40,-15,36
30,10,0,-70,-15,12
30,8,0,0,-15,24
30,8,0,-85,-15,9
30,8,0,0,-15,12
30,10,0,-70,-15,15
30,10,0,-60,-15,12
30,8,0,-55,-15,12
