1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,30
2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,22
2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,36
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,36
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,36
1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,18
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,24
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,12
0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,40
1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,12
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7
1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,15
1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,9
0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,10
1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,18
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12
1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,6
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,14
1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,4
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30
1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,36
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,36
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,12
1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,10
1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,12
1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,36
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,12
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,36
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12
