1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,15
1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,9
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15
1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,22
1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,36
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,10
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,12
1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,36
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9
0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,12
1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,6
1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,10
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,8
1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,24
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,10
1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,12
1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,36
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12
1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,5
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10
1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,12
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,8
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,12
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,36
0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,16
1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,12
1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,36
1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,5
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,8
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,36
1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,36
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,8
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,12
1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,36
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15
